"","X","date.dd.mm.yy.","bd_liz_id","MR_O2_min","marker_sample","FMS","time","Geno.pheno","Date.Hatched","Phenotypic.Sex","Genotypic.Sex","mass","svl_mm","match","file","Final_MR_O2_min"
"1028",1308,"28/1/21",1300,6.82334418348901,34210,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.104974525899831
"1029",1309,"28/1/21",1300,8.43979280920776,38410,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.129842966295504
"1030",1310,"28/1/21",1300,16.5051536765829,42460,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.253925441178198
"1031",1311,"28/1/21",1300,12.7759689911325,46660,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.196553369094346
"1032",1312,"28/1/21",1300,10.3195665521169,50860,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.15876256234026
"1033",1313,"28/1/21",1300,9.89637252624961,55060,2,65,"ZZm","1/25/2021","M","ZZ",4.333,41,"Data_01-28-2021_Pogona_Mux2.exp.3","Data_01-28-2021_Pogona_Mux2.exp",0.152251885019225
"1034",1316,"28/1/21",1452,5.81136812431915,12200,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0894056634510638
"1035",1317,"28/1/21",1452,6.28991575410682,16300,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0967679346785665
"1036",1318,"28/1/21",1452,6.14927433861504,20500,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0946042205940775
"1037",1319,"28/1/21",1452,6.46474943453806,24610,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0994576836082778
"1038",1320,"28/1/21",1452,6.4343083589171,28810,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0989893593679554
"1039",1321,"28/1/21",1452,6.96407259913194,33010,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.107139578448184
"1040",1322,"28/1/21",1452,6.70824839257879,37210,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.103203821424289
"1041",1323,"28/1/21",1452,6.41615753441796,41260,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0987101159141225
"1042",1324,"28/1/21",1452,6.12823480493876,45460,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.0942805354605963
"1043",1325,"28/1/21",1452,6.75064817854908,49660,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.103856125823832
"1044",1326,"28/1/21",1452,6.84977544933249,53860,1,65,"ZZf","1/25/2021","F","ZZ",4.872,44,"Data_01-28-2021_Pogona.exp.8","Data_01-28-2021_Pogona.exp",0.105381160758961
"1045",1329,"28/1/21",2301,13.4771861964341,10400,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.207341326098986
"1046",1330,"28/1/21",2301,12.8778320240441,14600,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.198120492677602
"1047",1331,"28/1/21",2301,13.4860739058117,18700,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.207478060089411
"1048",1332,"28/1/21",2301,14.4936776800655,22810,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.222979656616392
"1049",1333,"28/1/21",2301,14.5851033586094,27010,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.224386205517068
"1050",1334,"28/1/21",2301,16.9903685828005,31210,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.261390285889238
"1051",1335,"28/1/21",2301,45.2161893176662,35410,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.695633681810249
"1052",1336,"28/1/21",2301,43.1514023462936,39460,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.663867728404517
"1053",1337,"28/1/21",2301,41.9568152108406,43660,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.645489464782163
"1054",1338,"28/1/21",2301,36.3155149458855,47860,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.5587002299367
"1055",1339,"28/1/21",2301,28.3158667524395,52060,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.4356287192683
"1056",1340,"28/1/21",2301,34.2444008099213,56260,1,65,"ZZm","11/1/21","M","ZZ",7.135,47,"Data_01-28-2021_Pogona.exp.5","Data_01-28-2021_Pogona.exp",0.526836935537251
"1057",1343,"28/1/21",3115,5.63251566222786,11000,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0866540871111978
"1058",1344,"28/1/21",3115,5.97919565431708,15200,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.091987625451032
"1059",1345,"28/1/21",3115,5.74357447422702,19300,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0883626842188772
"1060",1346,"28/1/21",3115,5.79361442405816,23410,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0891325296008948
"1061",1347,"28/1/21",3115,6.12271867692139,27610,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0941956719526368
"1062",1348,"28/1/21",3115,6.37311691854688,31810,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0980479525930289
"1063",1349,"28/1/21",3115,6.21206831618166,36010,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0955702817874102
"1064",1350,"28/1/21",3115,6.27631858566671,40060,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0965587474717955
"1065",1351,"28/1/21",3115,7.99434154589935,44260,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.122989869936913
"1066",1352,"28/1/21",3115,7.03182383183547,48460,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.108181905105161
"1067",1353,"28/1/21",3115,7.68248761452648,52660,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.118192117146561
"1068",1354,"28/1/21",3115,8.41778549186997,56860,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.129504392182615
"1069",1357,"28/1/21",4200,7.17210636496032,10400,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.110340097922466
"1070",1358,"28/1/21",4200,10.7843384880966,14600,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.165912899816871
"1071",1359,"28/1/21",4200,7.69390061015934,18700,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.118367701694759
"1072",1360,"28/1/21",4200,7.52061775482162,22810,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.11570181161264
"1073",1361,"28/1/21",4200,8.70485070530175,27010,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.133920780081565
"1074",1362,"28/1/21",4200,8.51337333713952,31210,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.130974974417531
"1075",1363,"28/1/21",4200,7.86118353934304,35410,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.120941285220662
"1076",1364,"28/1/21",4200,7.82142405314804,39460,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.120329600817662
"1077",1365,"28/1/21",4200,8.57573582651055,43660,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.131934397330932
"1078",1366,"28/1/21",4200,8.80993143927787,47860,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.135537406758121
"1079",1367,"28/1/21",4200,9.43818760377838,52060,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.145202886211975
"1080",1368,"28/1/21",4200,16.2782719962098,56260,2,65,"ZZm","1/25/2021","M","ZZ",5.763,44,"Data_01-28-2021_Pogona_Mux2.exp.5","Data_01-28-2021_Pogona_Mux2.exp",0.250434953787843
"1081",1371,"28/1/21",4410,7.08291711896998,12200,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.108967955676461
"1082",1372,"28/1/21",4410,7.08990049490372,16300,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.109075392229288
"1083",1373,"28/1/21",4410,7.9386979621469,20500,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.12213381480226
"1084",1374,"28/1/21",4410,9.30511962746112,24610,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.143155686576325
"1085",1375,"28/1/21",4410,7.28880546478921,28810,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.112135468689065
"1086",1376,"28/1/21",4410,8.58673372581785,33010,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.132103595781813
"1087",1377,"28/1/21",4410,6.98823578626028,37210,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.10751131978862
"1088",1378,"28/1/21",4410,6.91409818544015,41260,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.106370741314464
"1089",1379,"28/1/21",4410,10.1323959210897,45460,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.155883014170611
"1090",1380,"28/1/21",4410,8.85947792815898,49660,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.136299660433215
"1091",1381,"28/1/21",4410,8.62936727692871,53860,2,65,"ZZf","1/25/2021","F","ZZ",3.707,40,"Data_01-28-2021_Pogona_Mux2.exp.8","Data_01-28-2021_Pogona_Mux2.exp",0.132759496568134
"1092",1384,"28/1/21",5201,11.743136832683,9200,1,65,"ZWf","11/1/21","F","ZW",6.213,45,"Data_01-28-2021_Pogona.exp.3","Data_01-28-2021_Pogona.exp",0.180663643579738
"1093",1385,"28/1/21",5201,10.4931472298964,13400,1,65,"ZWf","11/1/21","F","ZW",6.213,45,"Data_01-28-2021_Pogona.exp.3","Data_01-28-2021_Pogona.exp",0.161433034306098
"1094",1386,"28/1/21",5201,11.1432101288553,17500,1,65,"ZWf","11/1/21","F","ZW",6.213,45,"Data_01-28-2021_Pogona.exp.3","Data_01-28-2021_Pogona.exp",0.171434001982389
"1095",1387,"28/1/21",5201,10.717330454904,21610,1,65,"ZWf","11/1/21","F","ZW",6.213,45,"Data_01-28-2021_Pogona.exp.3","Data_01-28-2021_Pogona.exp",0.164882006998523
"1096",1388,"28/1/21",5201,10.8419898197429,25810,1,65,"ZWf","11/1/21","F","ZW",6.213,45,"Data_01-28-2021_Pogona.exp.3","Data_01-28-2021_Pogona.exp",0.16679984338066
"1097",1389,"28/1/21",5201,10.6908673219648,30010,1,65,"ZWf","11/1/21","F","ZW",6.213,45,"Data_01-28-2021_Pogona.exp.3","Data_01-28-2021_Pogona.exp",0.164474881876382
"1098",1390,"28/1/21",5201,10.8094797973718,34210,1,65,"ZWf","11/1/21","F","ZW",6.213,45,"Data_01-28-2021_Pogona.exp.3","Data_01-28-2021_Pogona.exp",0.166299689190335
"1099",1391,"28/1/21",5201,15.8487859058502,38410,1,65,"ZWf","11/1/21","F","ZW",6.213,45,"Data_01-28-2021_Pogona.exp.3","Data_01-28-2021_Pogona.exp",0.243827475474618
